x,y,p_xx,p_xy,p_yy,landmark_detected
-0.023328,0.0365511,0.0432803,0.0336184,0.0430026,0
-0.023328,0.0365511,0.0432803,0.0336184,0.0430026,0
-0.0232127,0.0365559,0.0432911,0.0336222,0.0430108,0
-0.0232127,0.0365559,0.0432911,0.0336222,0.0430108,0
-0.0231533,0.0365584,0.0433015,0.0336243,0.0430154,0
-0.0231533,0.0365584,0.0433015,0.0336243,0.0430154,0
-0.0231533,0.0365584,0.0433015,0.0336243,0.0430154,0
-0.0231353,0.0365592,0.0433116,0.0336252,0.0430176,0
-0.0231353,0.0365592,0.0433116,0.0336252,0.0430176,0
-0.0231353,0.0365592,0.0433116,0.0336252,0.0430176,0
-0.0231353,0.0365592,0.0433116,0.0336252,0.0430176,0
-0.0230879,0.0365612,0.043322,0.033627,0.0430215,0
-0.0230863,0.0365612,0.043332,0.0336274,0.0430226,0
-0.0230674,0.036562,0.0433421,0.0336283,0.0430248,0
-0.0230284,0.0365637,0.0433524,0.0336298,0.0430282,0
-0.0230284,0.0365637,0.0433524,0.0336298,0.0430282,0
-0.0230189,0.0365641,0.0433624,0.0336305,0.0430298,0
-0.0229723,0.036566,0.0433728,0.0336322,0.0430337,0
-0.0229723,0.036566,0.0433728,0.0336322,0.0430337,0
-0.022934,0.0365676,0.043383,0.0336337,0.0430371,0
-0.022934,0.0365676,0.043383,0.0336337,0.0430371,0
-0.0229212,0.0365681,0.0433931,0.0336345,0.0430389,0
-0.0229212,0.0365681,0.0433931,0.0336345,0.0430389,0
-0.0229095,0.0365686,0.0434032,0.0336352,0.0430406,0
-0.0229095,0.0365686,0.0434032,0.0336352,0.0430406,0
-0.0227904,0.0365736,0.0434141,0.033639,0.043049,0
-0.0227904,0.0365736,0.0434141,0.033639,0.043049,0
-0.0227904,0.0365736,0.0434141,0.033639,0.043049,0
-0.0226799,0.0365782,0.0434249,0.0336426,0.0430569,0
-0.0226317,0.0365801,0.0434352,0.0336444,0.0430608,0
-0.0226317,0.0365801,0.0434352,0.0336444,0.0430608,0
-0.0226317,0.0365801,0.0434352,0.0336444,0.0430608,0
-0.0226317,0.0365801,0.0434352,0.0336444,0.0430608,0
-0.0225874,0.036582,0.0434455,0.0336461,0.0430646,0
-0.0225845,0.0365821,0.0434555,0.0336465,0.0430658,0
-0.0225845,0.0365821,0.0434555,0.0336465,0.0430658,0
-0.0225139,0.036585,0.0434661,0.033649,0.0430712,0
-0.0225139,0.036585,0.0434661,0.033649,0.0430712,0
-0.0225139,0.036585,0.0434661,0.033649,0.0430712,0
-0.0224493,0.0365876,0.0434765,0.0336512,0.0430762,0
-0.0224493,0.0365876,0.0434765,0.0336512,0.0430762,0
-0.0223977,0.0365897,0.0434869,0.0336531,0.0430804,0
-0.0223977,0.0365897,0.0434869,0.0336531,0.0430804,0
-0.0223912,0.03659,0.0434969,0.0336537,0.0430818,0
-0.0223678,0.036591,0.0435071,0.0336547,0.0430843,0
-0.0223678,0.036591,0.0435071,0.0336547,0.0430843,0
-0.0222918,0.0365941,0.0435177,0.0336573,0.04309,0
-0.0222918,0.0365941,0.0435177,0.0336573,0.04309,0
-0.0222716,0.036595,0.0435278,0.0336583,0.0430922,0
-0.0222716,0.036595,0.0435278,0.0336583,0.0430922,0
-0.0236349,0.0368899,0.0422585,0.0344194,0.0421356,1
-0.0236349,0.0368899,0.0422585,0.0344194,0.0421356,0
-0.0236349,0.0368899,0.0422585,0.0344194,0.0421356,0
-0.0235129,0.0368952,0.0422694,0.0344234,0.0421443,0
-0.0235018,0.0368956,0.0422795,0.0344241,0.042146,0
-0.0235018,0.0368956,0.0422795,0.0344241,0.042146,0
-0.0235018,0.0368956,0.0422795,0.0344241,0.042146,0
-0.0234079,0.0368995,0.0422901,0.0344272,0.0421529,0
-0.0233941,0.0369,0.0423002,0.034428,0.0421548,0
-0.0233941,0.0369,0.0423002,0.034428,0.0421548,0
-0.0233853,0.0369004,0.0423103,0.0344286,0.0421564,0
-0.0233853,0.0369004,0.0423103,0.0344286,0.0421564,0
-0.0220054,0.0373144,0.0414558,0.0349468,0.0414973,1
-0.0218297,0.0373214,0.0414671,0.0349524,0.0415094,0
-0.0218011,0.0373225,0.0414773,0.0349536,0.0415122,0
-0.0218011,0.0373225,0.0414773,0.0349536,0.0415122,0
-0.0217993,0.0373226,0.0414873,0.034954,0.0415133,0
-0.0217993,0.0373226,0.0414873,0.034954,0.0415133,0
-0.0217993,0.0373226,0.0414873,0.034954,0.0415133,0
-0.0217852,0.0373232,0.0414974,0.0349548,0.0415152,0
-0.0217852,0.0373232,0.0414974,0.0349548,0.0415152,0
-0.0217283,0.0373254,0.0415078,0.0349569,0.0415199,0
-0.0216731,0.0373277,0.0415182,0.0349589,0.0415244,0
-0.0216731,0.0373277,0.0415182,0.0349589,0.0415244,0
-0.0216731,0.0373277,0.0415182,0.0349589,0.0415244,0
-0.0215016,0.0373346,0.0415295,0.0349644,0.0415362,0
-0.0214573,0.0373364,0.0415398,0.0349661,0.04154,0
-0.0214413,0.0373371,0.0415499,0.0349669,0.0415421,0
-0.0214413,0.0373371,0.0415499,0.0349669,0.0415421,0
-0.0214255,0.0373377,0.04156,0.0349678,0.0415441,0
-0.0214255,0.0373377,0.04156,0.0349678,0.0415441,0
-0.0214253,0.0373377,0.04157,0.0349682,0.0415451,0
-0.0214253,0.0373377,0.04157,0.0349682,0.0415451,0
-0.0214253,0.0373377,0.04157,0.0349682,0.0415451,0
-0.021354,0.0373407,0.0415805,0.0349707,0.0415506,0
-0.0211263,0.0373503,0.0415922,0.0349779,0.041566,0
-0.0211263,0.0373503,0.0415922,0.0349779,0.041566,0
-0.0207954,0.0373642,0.0416046,0.0349881,0.041588,0
-0.0207954,0.0373642,0.0416046,0.0349881,0.041588,0
-0.0204655,0.0373782,0.041617,0.0349984,0.0416099,0
-0.0204655,0.0373782,0.041617,0.0349984,0.0416099,0
-0.02014,0.0373919,0.0416294,0.0350085,0.0416315,0
-0.02014,0.0373919,0.0416294,0.0350085,0.0416315,0
-0.0193617,0.0374245,0.0416452,0.0350322,0.0416818,0
-0.0193617,0.0374245,0.0416452,0.0350322,0.0416818,0
-0.0187269,0.037451,0.0416599,0.0350515,0.0417231,0
-0.0190412,0.0379122,0.0410077,0.0354388,0.0412581,1
-0.0184172,0.0379383,0.0410223,0.035458,0.041299,0
-0.0184172,0.0379383,0.0410223,0.035458,0.041299,0
-0.0184172,0.0379383,0.0410223,0.035458,0.041299,0
-0.0172676,0.0379866,0.0410408,0.035493,0.0413735,0
-0.0167266,0.0380095,0.0410548,0.0355097,0.0414091,0
-0.0167266,0.0380095,0.0410548,0.0355097,0.0414091,0
-0.0161102,0.0380357,0.0410693,0.0355286,0.0414495,0
-0.0161102,0.0380357,0.0410693,0.0355286,0.0414495,0
-0.0153999,0.038066,0.0410845,0.0355504,0.041496,0
-0.0153999,0.038066,0.0410845,0.0355504,0.041496,0
-0.0153999,0.038066,0.0410845,0.0355504,0.041496,0
-0.0142893,0.0381137,0.0411026,0.0355842,0.0415682,0
-0.0142893,0.0381137,0.0411026,0.0355842,0.0415682,0
-0.0142893,0.0381137,0.0411026,0.0355842,0.0415682,0
-0.0130361,0.0381679,0.0411217,0.0356223,0.0416496,0
-0.0130361,0.0381679,0.0411217,0.0356223,0.0416496,0
-0.0124131,0.0381949,0.0411363,0.0356414,0.0416906,0
-0.0116453,0.0382283,0.0411519,0.0356649,0.0417409,0
-0.0116453,0.0382283,0.0411519,0.0356649,0.0417409,0
-0.0110437,0.0382547,0.0411662,0.0356833,0.0417806,0
-0.0110437,0.0382547,0.0411662,0.0356833,0.0417806,0
-0.0103527,0.0382848,0.0411812,0.0357045,0.0418261,0
-0.0098193,0.0383076,0.0411951,0.0357209,0.0418615,0
-0.0098193,0.0383076,0.0411951,0.0357209,0.0418615,0
-0.0098193,0.0383076,0.0411951,0.0357209,0.0418615,0
-0.00889842,0.0383465,0.0412119,0.035749,0.0419218,0
-0.00821646,0.0383755,0.0412269,0.0357699,0.0419668,0
-0.00821646,0.0383755,0.0412269,0.0357699,0.0419668,0
-0.00821646,0.0383755,0.0412269,0.0357699,0.0419668,0
-0.00821646,0.0383755,0.0412269,0.0357699,0.0419668,0
-0.00684697,0.0384327,0.041247,0.0358115,0.0420561,0
-0.00641544,0.0384509,0.0412602,0.0358249,0.042085,0
-0.00571436,0.0384802,0.0412753,0.0358464,0.0421313,0
-0.00571436,0.0384802,0.0412753,0.0358464,0.0421313,0
-0.00510207,0.0385062,0.0412898,0.0358652,0.0421719,0
-0.00510207,0.0385062,0.0412898,0.0358652,0.0421719,0
-0.0042169,0.0385438,0.0413063,0.0358922,0.0422302,0
-0.0042169,0.0385438,0.0413063,0.0358922,0.0422302,0
-0.0042169,0.0385438,0.0413063,0.0358922,0.0422302,0
-0.00306213,0.0385921,0.0413249,0.0359273,0.042306,0
-0.00236188,0.0386214,0.04134,0.0359487,0.0423524,0
-0.00236188,0.0386214,0.04134,0.0359487,0.0423524,0
-0.00161851,0.0386529,0.0413555,0.0359715,0.0424016,0
-0.00161851,0.0386529,0.0413555,0.0359715,0.0424016,0
-0.000871734,0.0386843,0.041371,0.0359943,0.0424511,0
-0.000871734,0.0386843,0.041371,0.0359943,0.0424511,0
-0.000871734,0.0386843,0.041371,0.0359943,0.0424511,0
0.000267014,0.0387321,0.0413894,0.0360289,0.0425261,0
0.000267014,0.0387321,0.0413894,0.0360289,0.0425261,0
0.00130451,0.038777,0.0414069,0.0360605,0.0425946,0
0.00130451,0.038777,0.0414069,0.0360605,0.0425946,0
0.00186065,0.038801,0.041421,0.0360776,0.0426318,0
0.00186065,0.038801,0.041421,0.0360776,0.0426318,0
0.00256383,0.0388313,0.0414361,0.0360991,0.0426786,0
0.00256383,0.0388313,0.0414361,0.0360991,0.0426786,0
0.00344043,0.038869,0.0414525,0.0361258,0.0427367,0
0.00344043,0.038869,0.0414525,0.0361258,0.0427367,0
0.00431445,0.0389066,0.0414689,0.0361525,0.0427947,0
0.00482699,0.0389287,0.0414826,0.0361683,0.0428292,0
0.00482699,0.0389287,0.0414826,0.0361683,0.0428292,0
0.00482699,0.0389287,0.0414826,0.0361683,0.0428292,0
0.00587249,0.0389735,0.0415003,0.0362,0.0428985,0
0.00587249,0.0389735,0.0415003,0.0362,0.0428985,0
0.00688795,0.0390167,0.0415177,0.0362309,0.0429659,0
0.0073332,0.0390358,0.041531,0.0362447,0.042996,0
0.0073332,0.0390358,0.041531,0.0362447,0.042996,0
0.00790529,0.0390603,0.0415452,0.0362623,0.0430345,0
0.00790529,0.0390603,0.0415452,0.0362623,0.0430345,0
0.00790529,0.0390603,0.0415452,0.0362623,0.0430345,0
0.00790529,0.0390603,0.0415452,0.0362623,0.0430345,0
0.00939219,0.0391244,0.041566,0.0363073,0.0431329,0
0.00978026,0.039141,0.0415789,0.0363193,0.0431594,0
0.0103882,0.039167,0.0415933,0.036338,0.0432003,0
0.0103882,0.039167,0.0415933,0.036338,0.0432003,0
0.0109644,0.0391917,0.0416075,0.0363557,0.0432391,0
0.0109644,0.0391917,0.0416075,0.0363557,0.0432391,0
0.0120115,0.0392362,0.0416252,0.0363875,0.0433089,0
0.0120115,0.0392362,0.0416252,0.0363875,0.0433089,0
0.0120115,0.0392362,0.0416252,0.0363875,0.0433089,0
0.0130805,0.0392823,0.041643,0.03642,0.0433802,0
0.013554,0.0393029,0.0416564,0.0364346,0.0434124,0
0.013554,0.0393029,0.0416564,0.0364346,0.0434124,0
0.0141461,0.0393287,0.0416707,0.0364527,0.0434524,0
0.0147875,0.0393566,0.0416854,0.0364724,0.0434957,0
0.0147875,0.0393566,0.0416854,0.0364724,0.0434957,0
0.0147875,0.0393566,0.0416854,0.0364724,0.0434957,0
0.01564,0.0393939,0.0417016,0.0364983,0.0435529,0
0.0163758,0.0394252,0.041717,0.0365208,0.0436024,0
0.0163758,0.0394252,0.041717,0.0365208,0.0436024,0
0.0170793,0.0394544,0.0417322,0.0365423,0.0436499,0
0.0170793,0.0394544,0.0417322,0.0365423,0.0436499,0
0.0178854,0.0394873,0.0417482,0.0365669,0.0437041,0
0.0178854,0.0394873,0.0417482,0.0365669,0.0437041,0
0.0178854,0.0394873,0.0417482,0.0365669,0.0437041,0
0.0186786,0.0395199,0.0417641,0.0365911,0.0437576,0
0.0191318,0.0395385,0.0417774,0.0366051,0.0437886,0
0.0191318,0.0395385,0.0417774,0.0366051,0.0437886,0
0.0196291,0.0395589,0.0417911,0.0366204,0.0438225,0
0.0196291,0.0395589,0.0417911,0.0366204,0.0438225,0
0.0206466,0.0396009,0.0418087,0.0366513,0.0438909,0
0.0206466,0.0396009,0.0418087,0.0366513,0.0438909,0
0.0206466,0.0396009,0.0418087,0.0366513,0.0438909,0
0.0217334,0.0396459,0.0418267,0.0366844,0.0439639,0
0.0217334,0.0396459,0.0418267,0.0366844,0.0439639,0
0.0217334,0.0396459,0.0418267,0.0366844,0.0439639,0
0.0230834,0.0397031,0.0418466,0.0367252,0.0440545,0
0.0235103,0.0397214,0.0418598,0.0367384,0.0440839,0
0.0235103,0.0397214,0.0418598,0.0367384,0.0440839,0
0.0241336,0.0397482,0.0418743,0.0367575,0.0441263,0
0.0241336,0.0397482,0.0418743,0.0367575,0.0441263,0
0.0241336,0.0397482,0.0418743,0.0367575,0.0441263,0
0.0256281,0.0398117,0.0418953,0.0368027,0.0442268,0
0.0256281,0.0398117,0.0418953,0.0368027,0.0442268,0
0.0263707,0.0398429,0.0419108,0.0368254,0.0442772,0
0.0263707,0.0398429,0.0419108,0.0368254,0.0442772,0
0.0271776,0.0398777,0.0419266,0.03685,0.044332,0
0.0276344,0.0398974,0.04194,0.036864,0.0443635,0
0.0276344,0.0398974,0.04194,0.036864,0.0443635,0
0.0282927,0.0399256,0.0419548,0.0368842,0.0444084,0
0.0282927,0.0399256,0.0419548,0.0368842,0.0444084,0
0.0282927,0.0399256,0.0419548,0.0368842,0.0444084,0
0.0294835,0.0399772,0.0419735,0.0369202,0.0444889,0
0.0294835,0.0399772,0.0419735,0.0369202,0.0444889,0
0.0304393,0.0400186,0.0419904,0.0369493,0.0445538,0
0.0304393,0.0400186,0.0419904,0.0369493,0.0445538,0
0.0312633,0.0400541,0.0420064,0.0369744,0.0446099,0
0.0321376,0.0400919,0.0420228,0.0370009,0.0446695,0
0.0321376,0.0400919,0.0420228,0.0370009,0.0446695,0
0.0331912,0.0401377,0.0420405,0.0370329,0.0447411,0
0.0331912,0.0401377,0.0420405,0.0370329,0.0447411,0
0.0331912,0.0401377,0.0420405,0.0370329,0.0447411,0
0.0351734,0.0402229,0.042065,0.0370927,0.0448751,0
0.0351734,0.0402229,0.042065,0.0370927,0.0448751,0
0.0365008,0.0402795,0.0420847,0.0371328,0.0449653,0
0.0365008,0.0402795,0.0420847,0.0371328,0.0449653,0
0.0365008,0.0402795,0.0420847,0.0371328,0.0449653,0
0.0365008,0.0402795,0.0420847,0.0371328,0.0449653,0
0.0393353,0.0403984,0.0421157,0.0372182,0.0451572,0
0.0401077,0.0404325,0.0421313,0.0372417,0.0452103,0
0.0411928,0.040481,0.0421491,0.0372745,0.0452845,0
0.0411928,0.040481,0.0421491,0.0372745,0.0452845,0
0.042554,0.0405415,0.0421689,0.0373156,0.0453775,0
0.042554,0.0405415,0.0421689,0.0373156,0.0453775,0
0.042554,0.0405415,0.0421689,0.0373156,0.0453775,0
0.0448882,0.0406452,0.0421958,0.0373858,0.0455366,0
0.0448882,0.0406452,0.0421958,0.0373858,0.0455366,0
0.0461272,0.0406998,0.0422148,0.0374233,0.0456216,0
0.0471804,0.0407469,0.0422324,0.0374552,0.0456941,0
0.0471804,0.0407469,0.0422324,0.0374552,0.0456941,0
0.0487052,0.0408142,0.0422534,0.0375011,0.0457987,0
0.0487052,0.0408142,0.0422534,0.0375011,0.0457987,0
0.0487052,0.0408142,0.0422534,0.0375011,0.0457987,0
0.0509282,0.0409128,0.0422795,0.037568,0.0459511,0
0.0509282,0.0409128,0.0422795,0.037568,0.0459511,0
0.0528724,0.0409959,0.0423038,0.0376265,0.0460847,0
0.0539778,0.0410424,0.0423219,0.03766,0.0461612,0
0.0539778,0.0410424,0.0423219,0.03766,0.0461612,0
0.0554176,0.0411032,0.0423425,0.0377035,0.0462607,0
0.0554176,0.0411032,0.0423425,0.0377035,0.0462607,0
0.0566777,0.0411572,0.0423618,0.0377415,0.046348,0
0.0578012,0.0412066,0.0423799,0.0377755,0.046426,0
0.0578012,0.0412066,0.0423799,0.0377755,0.046426,0
0.0592048,0.0412692,0.0424,0.0378178,0.0465233,0
0.0592048,0.0412692,0.0424,0.0378178,0.0465233,0
0.0592048,0.0412692,0.0424,0.0378178,0.0465233,0
0.0614774,0.0413708,0.0424264,0.037886,0.0466805,0
0.0614774,0.0413708,0.0424264,0.037886,0.0466805,0
0.0630827,0.0414442,0.0424479,0.0379343,0.0467921,0
0.0630827,0.0414442,0.0424479,0.0379343,0.0467921,0
0.0632161,0.0414501,0.0424589,0.0379387,0.0468023,0
0.0642468,0.0414943,0.0424764,0.0379699,0.0468744,0
0.0642468,0.0414943,0.0424764,0.0379699,0.0468744,0
0.0652951,0.0415369,0.0424942,0.0380016,0.0469477,0
0.0652951,0.0415369,0.0424942,0.0380016,0.0469477,0
0.0668202,0.0415966,0.0425158,0.0380477,0.0470541,0
0.0684236,0.0416544,0.0425382,0.0380962,0.0471661,0
0.0684236,0.0416544,0.0425382,0.0380962,0.0471661,0
0.0684236,0.0416544,0.0425382,0.0380962,0.0471661,0
0.0702261,0.0417134,0.0425626,0.0381508,0.047292,0
0.0702261,0.0417134,0.0425626,0.0381508,0.047292,0
0.0717249,0.0417569,0.0425848,0.0381963,0.047397,0
0.0729192,0.0417886,0.0426048,0.0382327,0.047481,0
0.0729192,0.0417886,0.0426048,0.0382327,0.047481,0
0.0741295,0.0418182,0.0426251,0.0382696,0.0475662,0
0.0754233,0.0418459,0.0426463,0.0383092,0.0476573,0
0.0754233,0.0418459,0.0426463,0.0383092,0.0476573,0
0.074425,0.0427239,0.0418067,0.0387009,0.0473312,1
0.0769061,0.0427695,0.0418386,0.0387775,0.047506,0
0.0769061,0.0427695,0.0418386,0.0387775,0.047506,0
0.0779358,0.0427834,0.041858,0.0388094,0.0475793,0
0.0795947,0.0428008,0.0418835,0.0388609,0.0476968,0
0.0795947,0.0428008,0.0418835,0.0388609,0.0476968,0
0.0808042,0.0428093,0.0419051,0.0388985,0.0477828,0
0.0808042,0.0428093,0.0419051,0.0388985,0.0477828,0
0.0808042,0.0428093,0.0419051,0.0388985,0.0477828,0
0.0833061,0.0428201,0.0419394,0.0389765,0.0479601,0
0.0845388,0.0428179,0.0419619,0.039015,0.0480481,0
0.0845388,0.0428179,0.0419619,0.039015,0.0480481,0
0.0858568,0.0428112,0.0419855,0.0390563,0.0481422,0
0.0858568,0.0428112,0.0419855,0.0390563,0.0481422,0
0.0874857,0.0427969,0.0420127,0.0391075,0.0482584,0
0.0874857,0.0427969,0.0420127,0.0391075,0.0482584,0
0.0874857,0.0427969,0.0420127,0.0391075,0.0482584,0
0.0892949,0.0427742,0.0420422,0.0391645,0.0483875,0
0.0907755,0.0427498,0.0420685,0.0392113,0.0484936,0
0.0907755,0.0427498,0.0420685,0.0392113,0.0484936,0
0.0920109,0.0427248,0.0420924,0.0392504,0.0485824,0
0.0920109,0.0427248,0.0420924,0.0392504,0.0485824,0
0.0934542,0.042692,0.0421189,0.0392961,0.048686,0
0.0934542,0.042692,0.0421189,0.0392961,0.048686,0
0.0934542,0.042692,0.0421189,0.0392961,0.048686,0
0.0938127,0.0422366,0.0414511,0.0396078,0.0484399,1
0.0975394,0.0421424,0.0415043,0.0397274,0.0487074,0
0.0975394,0.0421424,0.0415043,0.0397274,0.0487074,0
0.0994438,0.042079,0.0415373,0.0397888,0.048845,0
0.100525,0.042039,0.0415607,0.0398235,0.0489236,0
0.100525,0.042039,0.0415607,0.0398235,0.0489236,0
0.102182,0.0419745,0.0415913,0.0398771,0.0490437,0
0.103765,0.041908,0.0416213,0.0399283,0.0491587,0
0.103765,0.041908,0.0416213,0.0399283,0.0491587,0
0.105456,0.0418307,0.041653,0.0399832,0.0492817,0
0.107302,0.0417387,0.0416872,0.0400434,0.049416,0
0.107302,0.0417387,0.0416872,0.0400434,0.049416,0
0.108829,0.0416562,0.0417176,0.0400932,0.0495274,0
0.108829,0.0416562,0.0417176,0.0400932,0.0495274,0
0.110386,0.0415637,0.041749,0.0401442,0.0496413,0
0.110386,0.0415637,0.041749,0.0401442,0.0496413,0
0.112433,0.0414322,0.0417877,0.0402116,0.0497908,0
0.112433,0.0414322,0.0417877,0.0402116,0.0497908,0
0.114078,0.0413117,0.0418216,0.0402661,0.0499114,0
0.115732,0.0411808,0.0418563,0.040321,0.0500328,0
0.115732,0.0411808,0.0418563,0.040321,0.0500328,0
0.115732,0.0411808,0.0418563,0.040321,0.0500328,0
0.115732,0.0411808,0.0418563,0.040321,0.0500328,0
0.118939,0.0409048,0.0419156,0.0404288,0.0502678,0
0.118939,0.0409048,0.0419156,0.0404288,0.0502678,0
0.120888,0.0407159,0.0419569,0.0404945,0.0504115,0
0.122648,0.0405307,0.041996,0.0405541,0.0505415,0
0.122648,0.0405307,0.041996,0.0405541,0.0505415,0
0.124671,0.0403037,0.0420403,0.0406231,0.0506911,0
0.124671,0.0403037,0.0420403,0.0406231,0.0506911,0
0.124671,0.0403037,0.0420403,0.0406231,0.0506911,0
0.126872,0.0400416,0.0420886,0.0406986,0.0508541,0
0.128246,0.0398662,0.0421232,0.0407456,0.0509565,0
0.128246,0.0398662,0.0421232,0.0407456,0.0509565,0
0.12992,0.0396433,0.0421637,0.0408034,0.0510812,0
0.131705,0.0393934,0.0422071,0.0408654,0.0512144,0
0.131705,0.0393934,0.0422071,0.0408654,0.0512144,0
0.131705,0.0393934,0.0422071,0.0408654,0.0512144,0
0.134135,0.039033,0.0422637,0.0409508,0.0513956,0
0.135546,0.0388091,0.0423016,0.0410001,0.0515015,0
0.135546,0.0388091,0.0423016,0.0410001,0.0515015,0
0.135546,0.0388091,0.0423016,0.0410001,0.0515015,0
0.13777,0.0384416,0.0423566,0.0410792,0.0516683,0
0.13777,0.0384416,0.0423566,0.0410792,0.0516683,0
0.140508,0.0379637,0.0424236,0.0411774,0.0518737,0
0.140508,0.0379637,0.0424236,0.0411774,0.0518737,0
0.142455,0.0376056,0.0424752,0.0412474,0.0520206,0
0.142455,0.0376056,0.0424752,0.0412474,0.0520206,0
0.143678,0.0373721,0.0425117,0.041291,0.0521134,0
0.143678,0.0373721,0.0425117,0.041291,0.0521134,0
0.145957,0.0369235,0.0425722,0.041374,0.0522857,0
0.145957,0.0369235,0.0425722,0.041374,0.0522857,0
0.147833,0.036539,0.0426247,0.0414424,0.0524282,0
0.147833,0.036539,0.0426247,0.0414424,0.0524282,0
0.150035,0.0360712,0.0426856,0.0415235,0.0525955,0
0.150035,0.0360712,0.0426856,0.0415235,0.0525955,0
0.15237,0.0355539,0.0427508,0.0416102,0.0527734,0
0.15237,0.0355539,0.0427508,0.0416102,0.0527734,0
0.15359,0.0352709,0.0427903,0.041655,0.0528672,0
0.15359,0.0352709,0.0427903,0.041655,0.0528672,0
0.155932,0.0347158,0.0428579,0.041743,0.0530463,0
0.155932,0.0347158,0.0428579,0.041743,0.0530463,0
0.157819,0.0342488,0.0429155,0.0418141,0.0531913,0
0.159101,0.0339216,0.0429582,0.041862,0.0532904,0
0.159101,0.0339216,0.0429582,0.041862,0.0532904,0
0.161039,0.0334135,0.0430188,0.0419359,0.05344,0
0.161039,0.0334135,0.0430188,0.0419359,0.05344,0
0.161039,0.0334135,0.0430188,0.0419359,0.05344,0
0.161039,0.0334135,0.0430188,0.0419359,0.05344,0
0.164278,0.0325353,0.0431155,0.0420618,0.0536894,0
0.165544,0.0321753,0.04316,0.0421101,0.0537883,0
0.165544,0.0321753,0.04316,0.0421101,0.0537883,0
0.167695,0.0315536,0.0432297,0.0421942,0.0539554,0
0.167695,0.0315536,0.0432297,0.0421942,0.0539554,0
0.167695,0.0315536,0.0432297,0.0421942,0.0539554,0
0.17041,0.0307434,0.0433169,0.0423017,0.0541664,0
0.171999,0.0302484,0.0433729,0.0423642,0.0542911,0
0.171999,0.0302484,0.0433729,0.0423642,0.0542911,0
0.171999,0.0302484,0.0433729,0.0423642,0.0542911,0
0.174583,0.0294253,0.0434595,0.0424681,0.0544932,0
0.170429,0.0307533,0.0427331,0.0428108,0.0542931,1
0.17268,0.0300245,0.0428108,0.0429021,0.0544701,0
0.174021,0.0295782,0.0428616,0.0429557,0.0545766,0
0.174021,0.0295782,0.0428616,0.0429557,0.0545766,0
0.175723,0.0290014,0.0429242,0.043025,0.0547116,0
0.177409,0.028419,0.042987,0.0430939,0.0548455,0
0.177409,0.028419,0.042987,0.0430939,0.0548455,0
0.17929,0.0277573,0.0430567,0.0431715,0.0549951,0
0.18146,0.0269786,0.0431367,0.0432619,0.0551677,0
0.18146,0.0269786,0.0431367,0.0432619,0.0551677,0
0.183534,0.0262166,0.0432147,0.0433489,0.0553333,0
0.183534,0.0262166,0.0432147,0.0433489,0.0553333,0
0.185773,0.0253789,0.0432991,0.0434435,0.0555123,0
0.185773,0.0253789,0.0432991,0.0434435,0.0555123,0
0.18904,0.0241303,0.0434199,0.043584,0.0557733,0
0.18904,0.0241303,0.0434199,0.043584,0.0557733,0
0.191291,0.0232465,0.0435073,0.0436807,0.0559545,0
0.191291,0.0232465,0.0435073,0.0436807,0.0559545,0
0.194007,0.0221584,0.0436124,0.0437988,0.0561732,0
0.194007,0.0221584,0.0436124,0.0437988,0.0561732,0
0.196876,0.02098,0.0437247,0.0439248,0.056405,0
0.196876,0.02098,0.0437247,0.0439248,0.056405,0
0.19938,0.0199287,0.0438253,0.0440352,0.0566082,0
0.19938,0.0199287,0.0438253,0.0440352,0.0566082,0
0.201945,0.0188261,0.0439298,0.0441494,0.056817,0
0.201945,0.0188261,0.0439298,0.0441494,0.056817,0
0.203888,0.0179716,0.0440123,0.0442357,0.0569763,0
0.205805,0.0171153,0.0440946,0.0443214,0.0571338,0
0.205805,0.0171153,0.0440946,0.0443214,0.0571338,0
0.207994,0.0161224,0.0441883,0.0444203,0.0573138,0
0.210107,0.0151468,0.0442802,0.0445163,0.0574881,0
0.210107,0.0151468,0.0442802,0.0445163,0.0574881,0
0.210107,0.0151468,0.0442802,0.0445163,0.0574881,0
0.210107,0.0151468,0.0442802,0.0445163,0.0574881,0
0.214525,0.013069,0.0444656,0.0447225,0.0578511,0
0.214525,0.013069,0.0444656,0.0447225,0.0578511,0
0.216388,0.0121663,0.0445504,0.0448084,0.0580063,0
0.216388,0.0121663,0.0445504,0.0448084,0.0580063,0
0.218977,0.0108921,0.0446662,0.04493,0.0582216,0
0.218977,0.0108921,0.0446662,0.04493,0.0582216,0
0.218977,0.0108921,0.0446662,0.04493,0.0582216,0
0.222852,0.00894394,0.0448382,0.0451156,0.0585438,0
0.224639,0.00801706,0.0449237,0.0452002,0.0586944,0
0.224639,0.00801706,0.0449237,0.0452002,0.0586944,0
0.227197,0.00667044,0.0450439,0.0453238,0.0589095,0
0.222804,0.00827547,0.0443617,0.0456786,0.0587118,1
0.225024,0.00710307,0.0444679,0.0457862,0.0588993,0
0.225024,0.00710307,0.0444679,0.0457862,0.0588993,0
0.227788,0.00561542,0.0446002,0.0459223,0.0591328,0
0.227788,0.00561542,0.0446002,0.0459223,0.0591328,0
0.22963,0.00460125,0.0446924,0.0460126,0.05929,0
0.22963,0.00460125,0.0446924,0.0460126,0.05929,0
